#============================================================================
# Opacities computed by kappa        <a^n>=   8.2878e-2   1.1096e-1   5.3130e-1
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      0.050 amax [um]=   3000.000  na  =   72     apow=      3.50
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300     nang=   180
#   porosity =      0.250 p_mantle =      0.000  fmax=     0.80 chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  Core   0.870   3.01  pyr-mg70
#  Core   0.130   1.80  c-z
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain    1.000   2.08  mixture of   2 materials and vacuum
#----------------------------------------------------------------------------
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
3
300
     7.333839e2      6.942857e0      2.071392e1     5.324620e-1
     7.639423e2      6.721328e0      2.031806e1     5.304385e-1
     7.957740e2      6.437519e0      1.995616e1     5.263043e-1
     8.289321e2      6.169347e0      1.960530e1     5.252349e-1
     8.634718e2      5.941968e0      1.918699e1     5.252213e-1
     8.994507e2      5.732738e0      1.882929e1     5.223372e-1
     9.369287e2      5.468031e0      1.849879e1     5.181133e-1
     9.759684e2      5.235638e0      1.814797e1     5.177614e-1
     1.016635e3      5.047975e0      1.773835e1     5.177947e-1
     1.058996e3      4.858857e0      1.740715e1     5.139010e-1
     1.103121e3      4.627293e0      1.709899e1     5.098880e-1
     1.149086e3      4.427565e0      1.674118e1     5.099803e-1
     1.196966e3      4.275829e0      1.635322e1     5.099245e-1
     1.246841e3      4.095549e0      1.604445e1     5.048163e-1
     1.298794e3      3.897750e0      1.575801e1     5.013887e-1
     1.352911e3      3.726221e0      1.539476e1     5.019311e-1
     1.409284e3      3.606483e0      1.503808e1     5.015334e-1
     1.468006e3      3.433440e0      1.474233e1     4.954098e-1
     1.529174e3      3.266758e0      1.448371e1     4.929776e-1
     1.592891e3      3.123055e0      1.411315e1     4.938712e-1
     1.659263e3      3.027714e0      1.379507e1     4.926001e-1
     1.728401e3      2.862733e0      1.351734e1     4.859600e-1
     1.800420e3      2.722889e0      1.327188e1     4.845802e-1
     1.875439e3      2.604647e0      1.290631e1     4.859172e-1
     1.953584e3      2.524077e0      1.262840e1     4.831442e-1
     2.034985e3      2.374239e0      1.237031e1     4.764400e-1
     2.119779e3      2.254048e0      1.212949e1     4.759562e-1
     2.208105e3      2.161726e0      1.176940e1     4.773347e-1
     2.300112e3      2.087502e0      1.151985e1     4.725252e-1
     2.395952e3      1.960603e0      1.128537e1     4.662304e-1
     2.495786e3      1.855409e0      1.102691e1     4.660163e-1
     2.599779e3      1.788627e0      1.068519e1     4.672580e-1
     2.708106e3      1.712586e0      1.045014e1     4.601657e-1
     2.820947e3      1.608414e0      1.023881e1     4.544351e-1
     2.938489e3      1.519872e0      9.952995e0     4.546664e-1
     3.060929e3      1.474946e0      9.642035e0     4.549923e-1
     3.188471e3      1.392445e0      9.407920e0     4.456597e-1
     3.321327e3      1.311819e0      9.214407e0     4.409529e-1
     3.459719e3      1.238877e0      8.904622e0     4.414698e-1
     3.603878e3      1.213494e0      8.629320e0     4.398556e-1
     3.754043e3      1.122868e0      8.392774e0     4.289714e-1
     3.910466e3      1.061856e0      8.215840e0     4.252480e-1
     4.073406e3      1.003711e0      7.892620e0     4.261508e-1
     4.243135e3     9.918273e-1      7.650770e0     4.219060e-1
     4.419937e3     9.018748e-1      7.418137e0     4.109990e-1
     4.604105e3     8.550874e-1      7.249561e0     4.083457e-1
     4.795948e3     8.115124e-1      6.922693e0     4.085707e-1
     4.995784e3     7.992859e-1      6.708226e0     4.010962e-1
     5.203947e3     7.298495e-1      6.495629e0     3.905465e-1
     5.420783e3     6.836422e-1      6.309777e0     3.885412e-1
     5.646655e3     6.570570e-1      6.003001e0     3.895317e-1
     5.881938e3     6.393529e-1      5.811137e0     3.777194e-1
     6.127025e3     5.882993e-1      5.628022e0     3.681845e-1
     6.382324e3     5.420825e-1      5.422715e0     3.679602e-1
     6.648260e3     5.351596e-1      5.155225e0     3.699637e-1
     6.925278e3     4.984952e-1      4.969898e0     3.535478e-1
     7.213839e3     4.543248e-1      4.812115e0     3.442228e-1
     7.514423e3     4.285933e-1      4.584290e0     3.436741e-1
     7.827531e3     4.261153e-1      4.348371e0     3.437274e-1
     8.153687e3     3.678818e-1      4.146877e0     3.273782e-1
     8.493432e3     3.505407e-1      4.038382e0     3.213751e-1
     8.847334e3     3.248544e-1      3.790044e0     3.198221e-1
     9.215982e3     3.095656e-1      3.549655e0     3.187644e-1
     9.599990e3     2.795930e-1      3.381083e0     3.053725e-1
     1.000000e4     2.699658e-1      3.272437e0     2.983842e-1
